fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
9.42620160857037,0.3415165683635016,0.69710219838936,4.546885254673063,0.04337237533505724,17.889640750646464,123.29654691688215,0.9958503383377909,3.063862573727374,0.46779281501292924,10.04069061662357,4
9.39664831940837,0.7844387808733544,0.2243959480036977,3.443959480036977,0.09444972479112557,11.439594800369768,85.78020259981511,0.9995053776787427,3.333289143918651,0.6048324159704186,10.904364679667209,4
6.941272068417384,0.5311095521078311,0.14736677199721204,1.2717455863165232,0.050936396579130794,26.130176547339076,135.5428972315129,0.9925235208696891,3.17,0.40130176547339075,10.341272068417384,4
7.737121297369927,0.4427746649020877,0.3057859837828759,2.2735795134862773,0.0279062535165095,15.842803243424818,140.89299189143796,0.9926508905841525,3.110066308125358,0.6752840973027445,11.49431805394511,4
6.597958650118899,0.6224487483848562,0.003265288337296633,2.5591817171026303,0.096,3.3265288337296637,13.0,0.9958034681161166,3.5857144724583856,0.6118367791567584,11.418367791567585,4
8.513237795616579,0.4046037110756476,0.3021163574103627,3.2777402247046705,0.0478836425896373,7.634907223108811,175.0,0.9951423271482073,3.1840725093626947,0.471163574103627,10.05978075976166,4
6.212755028140448,0.3659694690455074,0.2220915928634778,7.4255100562808956,0.089132687055394,28.892851969831348,195.6377514070224,0.9974430118668399,3.482806395880343,0.6883164521612387,9.225510056280894,4
8.851899366803519,0.550458805404692,0.883966455601173,3.8641341775953073,0.5293566866428153,30.984706486510266,68.41983227800587,0.9986775333220294,2.795115933589443,1.750527879542522,9.646571281847507,4
5.537621825336625,0.894554907421454,0.09120207860348813,1.2463937641895355,0.04090383371172095,37.92787528379071,85.25601039301745,0.9935951916855861,3.59895386811971,0.43903833711720947,10.141585449775583,4
7.5654351677965135,0.3030870335593028,0.41050088593198225,13.935754899154032,0.0637282416101743,48.96305503389542,186.50657181354683,0.9987202628725419,3.1577833020337254,0.5161740671186056,9.069129664406972,4
6.407720125562861,0.5386465406304035,0.08953679246622838,3.872207547973703,0.12204270443020532,13.969119497748558,31.0,0.9967691194977486,3.5001544025112574,0.5296523673745092,11.006176100450288,4
9.158095345790494,0.22827616920637706,0.39371430186857437,2.379047672895248,0.05429333257946653,18.146666289733265,151.06285698131427,0.995195600011308,3.04335237233676,0.4604190465420951,9.308380930841901,4
6.283053749620966,0.4029362085481193,0.2655369166413977,5.535067911486536,0.05857046668688182,60.50838751137102,207.10738332827955,0.9946090608305538,3.22016775022742,0.5255369166413978,9.550838751137103,4
8.277871720645456,0.2677871720645456,0.4477871720645456,1.3,0.04755743441290912,7.7787172064545596,71.33615161936368,0.9944,3.0932769676127263,0.6122128279354544,10.277871720645456,4
6.533504100792381,0.2899871924405714,0.2533568138589524,4.067008201584763,0.04266880125990477,5.666880125990477,87.00064037797144,0.9934707108195483,3.3200128075594284,0.45335041007923815,10.89980788660857,4
6.385706247271629,1.0061917712729043,0.0,2.0238072909087856,0.08290477083636486,16.761927090912142,24.0,0.9945418886403614,3.5800009378183097,0.5457146876364186,11.123816669091886,4
9.94056199394013,0.9664661057568757,0.4437752024239477,1.4811239878802613,0.050056199394013075,34.0,183.37752024239478,0.9966811239878803,3.056505794546118,0.4778314018179608,10.118876012119738,4
7.352130222810106,0.17813786212228205,0.3904260445620211,5.949975905585007,0.03810100487536757,34.143609331569685,161.0478697771899,0.9937297749305115,3.0538295821751915,0.6118621378777179,11.380325557025264,4
6.541563226306264,0.5369590772144317,0.16265011620900227,4.945186192648724,0.05007245932684921,13.584367736937358,98.41563226306265,0.9945054344495137,3.2724119480072393,0.5043944908323894,9.736128776792574,4
6.877111714905894,0.2599182568741129,0.23542234298117864,3.4168937192471462,0.055855585745294666,13.534059985529158,84.92370571635298,0.9940855585745294,3.007547685238815,0.47771117149058934,9.545776570188213,4
7.416544803850514,0.4589213856398628,0.3365105138788229,5.549634411551544,0.04348560334937714,18.485603349377143,104.38848267950172,0.9951514396650623,3.2050365588448457,0.43931672631370283,10.680575866024913,4
7.8999883962739474,0.7709931538016289,0.26099895566465525,1.9299918773917633,0.07659960547331421,10.799976792547895,62.89998839627395,0.9962679707586103,3.299001044335345,0.47899988396273946,9.830003481117817,4
6.55046378348462,0.4100556540181544,0.270185513393848,6.946568002213811,0.06346939029001508,47.99628973212304,206.48979676333835,0.9959110763917202,3.2746382488819963,0.6549907243303076,9.951020323666164,4
7.346638498637413,0.5084594673933795,0.45437443908570696,1.7177871671208622,0.04534127280351553,16.17787167120862,126.35574334241724,0.9944629786118682,3.2798552946109827,0.5279318725098794,10.517787167120861,4
6.763723029085404,1.0307195176521506,0.051823381745124214,2.5769693982010873,0.0571842448143913,11.454892116341615,31.0,0.9946364676349025,3.4841073755262264,0.4409021576731677,11.277350726176863,4
8.106676600841098,0.3584996274684588,0.38672168412110713,2.4277570815810448,0.045,11.205551416316208,118.17779433473517,0.995712108048074,3.190555141631621,0.49055514163162084,9.317779433473516,4
6.099434642663269,0.43353092403201654,0.031073325832271376,1.623727945992354,0.04274575981997451,7.372879909987256,55.24858660665817,0.9919279638604802,3.368757066966709,0.397401062466072,10.988701384340555,4
5.2385272075880644,0.44246455336430646,0.2913881673945,1.5526909649245162,0.04442209188617903,8.456090862562903,65.0,0.9915482710979946,3.598980030708484,0.46422091886179034,12.643909137437097,4
8.310230769583772,0.25306923087513156,0.36,1.448294871736038,0.03920461539167544,12.44884615208114,120.44884615208115,0.9948548948726539,3.1844884615208113,0.4313641026111696,9.834653845624343,4
6.921821273380906,0.34569872158251325,0.23478808489206038,1.0521191510793961,0.04539404244603019,7.2182127338090565,120.3029787769849,0.991956013602876,3.026059575539698,0.3256357453238189,10.386655330936678,4
7.691061078077441,0.6891061078077442,0.016357556876902334,1.5185465873858601,0.07363909940539394,9.546366468464651,20.728488624619533,0.9967695407911092,3.2082456527925256,0.9670842631839724,9.272848862461952,4
8.498647211906553,0.3696982374786125,0.23100936147080942,5.801040739066468,0.07168366367782271,25.171696042023125,177.52861600700385,0.9967670135796888,3.235421438879383,0.4394276798599229,9.047138399299614,4
6.706914567871613,0.6143616906307628,0.5070212229435598,12.567817893858276,0.04808510791589829,52.87233812615256,242.12766187384744,0.9978462760783843,3.1253723921615673,0.5963297661563984,9.323936151051273,4
9.160337588179836,0.8429746808865124,0.32812569612667425,1.9230957074405568,0.08370375289498494,6.7472795820579385,23.758161253826184,0.9966321519146809,3.211983120591008,0.502853654332468,10.101088167176824,4
6.4427461867611955,0.5665641473699632,0.13835818336287353,2.3961789202126895,0.045320596400708964,8.660298200354482,56.10686546690299,0.9939234622105494,3.364465672665485,0.4574805826832092,10.25916435313246,4
7.490431927688083,0.5028831777038256,0.4822015662544388,10.69206302680212,0.04030143975896028,87.69072364572581,233.6369600903899,0.9966302715359985,3.017667213859784,0.5908255873454146,9.65478403615596,4
8.221005467868345,0.35184357912911424,0.3315754100901259,1.3052513669670864,0.04571061474774685,10.289385252253147,119.0,0.9947877986407817,3.1297318309610116,0.43210054678683457,9.565810107807598,4
5.445461303142775,0.859633930868601,0.03406051595809633,1.2515128989524082,0.04440605159580963,38.32723218114335,89.15763882933257,0.9933426597287734,3.568845736721938,0.47703025797904813,10.292118058533372,4
8.428654443313876,0.3677076445348899,0.4382952609810958,4.579796613881003,0.04708596332994163,17.0,118.02865444331388,0.9962,3.217134555668612,0.5540116220639426,10.348567277834306,4
8.308628711544651,0.2613850955354269,0.38408265556329735,3.418710043948969,0.04763306222531895,15.134878001393524,150.04495933379783,0.9949485059579001,3.0813850955354267,0.47273387554936214,9.459173444367027,4
8.133426217023658,0.3039804944250316,0.45737884634159287,0.9866852434047317,0.04333426217023659,30.1317543105978,117.73370486809463,0.9928266295131906,3.2366713108511833,0.35866852434047314,10.78682456894022,4
9.261573839725235,0.29865163501717285,0.5171237869347433,2.0615738397252343,0.049134836498282715,15.961803797939258,119.0,0.9960892590717801,3.128651635017173,0.6519328059244394,10.144270569690889,4
6.865395674827807,0.49643705445679187,0.18269783741390333,2.1076259510331603,0.07983722967673793,9.173021625860967,22.74046756120855,0.9957660845114574,3.395190648775829,0.44124640568096285,9.28790473555883,4
6.4332722385462855,0.38676441832594344,0.33338220916297173,9.334097018171434,0.04800091642180572,52.66544477092571,221.67735825440008,0.9965336388072685,3.123363880726857,0.5500091642180572,9.03345552290743,4
9.81077265752232,0.8852866488424441,0.44066740912983576,1.4446136712388407,0.046594848949851206,33.10772657522319,183.95901433776038,0.9964215453150447,3.0408197132447925,0.48107726575223186,10.021545315044637,4
6.5775059040828525,0.6318337269388569,0.2632517712248556,1.3224940959171478,0.034083136530571594,16.57090221429994,76.0,0.9899104657563195,3.213080774897431,0.5755011808165704,12.389607933678551,4
7.048033674110606,0.3381952295009975,0.31860252555829544,1.370014030879419,0.04211938264130556,5.540028061758838,107.83988775296464,0.9934139747444171,3.1913974744417044,0.45519663258893944,9.802036480286489,4
6.251111732887085,0.436370204563444,0.25148137785215247,4.144441335564574,0.060870344463038115,68.06858017796928,208.42780731213654,0.9938466648013388,3.259777653422583,0.5157406889260763,9.817037244295696,4
6.943930229323459,0.4695209292159441,0.32046279360888735,1.353674416756262,0.09080674396886078,12.707674377015895,151.0,0.9935073488335125,3.077316279162187,0.57,9.309744187432804,4
7.261606053734937,0.5845592369382041,0.2231537631970461,1.8822722370734544,0.06859157370058291,10.665034210882236,43.33496578911776,0.9954729672391022,3.38034281571473,0.4864544474146909,10.00391789388263,4
7.425078661479302,0.7161921362733416,0.005139325897107229,2.2,0.08263775266752121,4.027865179421446,13.513932589710723,0.9961507438263731,3.465820223086783,0.5994426964115711,11.243033705144638,4
7.183053882929802,0.614576347073245,0.11355689365615798,1.425419175605296,0.06655958004903322,25.0,154.59311409745692,0.9949569550717131,3.213556893656158,0.4901676702421185,9.776257526815888,4
6.893428596356252,0.29967142981781253,0.3616428509109373,4.533952252159371,0.053945238302968754,31.043809357624994,202.96714298178125,0.9951338333187921,3.3973714385425002,0.5696714298178125,10.389047660593752,4
7.136458150904158,0.5300297045698781,0.14718766418625817,1.463690371945233,0.10373361870356486,15.18303336876774,151.0,0.9937273807438904,3.071815481402738,0.57,9.227232221041074,4
6.504416742771117,0.5375707914758859,0.14417666971084467,4.406432754939514,0.05653816560120437,15.0,96.79116651445777,0.9948702831659035,3.346586642313243,0.36417666971084467,9.104416742771116,4
6.533066740394823,0.5166933259605178,0.1724800055296117,1.4413334254935282,0.049893339784546985,5.330667403948227,25.75199944703883,0.9934190671551156,3.270746690628317,0.3290933536085762,9.921466491562295,4
6.278221297069047,0.3995553242672617,0.25173319456035703,1.1202964504884922,0.05481185801953969,5.405929009769844,109.59407099023015,0.9936929762050174,3.237970354951151,0.5321778702930953,9.191334027198215,4
7.232949847883839,1.0367924554516956,0.08473999130764794,2.6803497609603184,0.07608099434997115,4.618499782691198,11.618499782691199,0.995845780026077,3.5361849978269118,0.6152600086923521,11.085549934807359,4
6.555583660579067,0.3311040848552333,0.18612305574610338,5.394353103118033,0.05211040848552333,6.0,89.833122545657,0.9950566118618709,3.168908562405347,0.4677791830289533,9.255710133184868,4
6.967444885171794,0.37155210159734997,0.23782965901145292,1.0217034098854707,0.046914829505726466,7.67444885171794,119.54258524713677,0.9921567574947558,3.0108517049427355,0.3165110229656412,10.219368754370088,4
10.168193427995378,0.5784180724866311,0.4687142953808356,2.0593067411692445,0.06799663956525512,13.74957994565689,46.812184959242664,0.9986085506433516,3.313773102988871,0.5499831978262756,9.725210027171554,4
6.453628768791416,0.29681438439570784,0.18195568468128764,2.5631020723098645,0.08489381281319026,21.178762562638052,190.7318561560429,0.9953423378138908,3.481955684681288,0.6156989949889559,9.56424748747239,4
6.921237574111793,0.3502655830038734,0.5076991872529051,1.3752213191698943,0.1182124664030987,5.49557361660211,69.0,0.9930460162549419,3.14,0.5447786808301055,10.124778680830104,4
7.22907982717173,0.3310625244363544,0.3717742824767764,2.4056429380805895,0.037113370024039666,28.57447896303038,142.0,0.9927804777801311,3.198368069131308,0.4342552103696962,10.444687377818227,4
7.980188591582389,0.31797171126264173,0.4020282887373583,1.3726844110040026,0.048290737644016014,8.436106466024015,72.58147528803202,0.9941499656261462,3.129425399482722,0.5911020531389594,10.314536882200802,4
6.02032310522319,0.2860644297279452,0.3338065194994716,1.8493547461370843,0.03478386387050978,6.329031640913894,61.658063281827786,0.9903087085356908,3.3987094922741683,0.3761934805005284,12.348064238411252,4
6.13331858499653,0.4834920986071511,0.1115847030708173,1.2888938050011565,0.05655575220004626,6.793678885720894,102.09525916429067,0.9928539949414348,3.449051832858134,0.3969841972143023,10.21268647356862,4
7.9251979438322575,0.26599848953072597,0.34475430604338697,8.833278924280641,0.05530903598293549,23.187005140419355,158.53248714895162,0.9976732323921793,3.3087796915748386,0.4709350257020968,9.790649742979033,4
6.817581265571797,0.2857147849188881,0.22351625311435933,2.9406501245743737,0.052879063278589836,14.923103803324743,84.72527088523933,0.993787906327859,3.0531876963949562,0.47175812655717964,9.664837468856406,4
7.551522019973463,0.21545660599203897,0.2939345860185758,12.924578978699698,0.05972830299601948,32.484779800265365,164.78805049933658,0.9973638115093234,3.0348477980026534,0.48363018202388314,9.757496770305172,4
9.897270616719783,1.0029529625398372,0.4597270616719783,1.5965155961756272,0.04616376299681302,34.0,185.05458766560434,0.9966764227318461,3.022729383280217,0.49272938328021704,10.2,4
6.848246964669713,0.2527980160061488,0.2447545750537598,3.002103642396345,0.040545578918587476,24.007012141321148,111.50350607066058,0.9938964306484485,3.2795091501075198,0.5644740894009138,9.948246964669712,4
6.343664971053851,0.5301360463138374,0.4050680231569187,10.454187861826854,0.04934502543419223,50.873299421077036,237.35863006557597,0.9969816751447307,3.1681675144730743,0.5634502543419222,9.212670057892298,4
8.45920554894142,0.20571122314820117,0.39224905429886986,1.0959205548941422,0.04593880832341213,31.02039722552929,105.85721942129497,0.9919465271121695,3.0028556115741005,0.35244766706351477,10.485721942129498,4
8.026195057991892,0.7226195057991892,0.0029521976803243066,2.3228681391805415,0.07967151104385406,11.557170347951354,23.40956046393514,0.997761537371656,3.3490019243565947,0.5515181280900535,9.540956046393513,4
