fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7
8.0,0.22,0.42,14.6,0.044,45.0,163.0,1.0003,3.21,0.69,8.6,7
6.750654890802117,0.2390831528770352,0.32532744540105885,2.096070655187294,0.039013097816042355,29.493451091978823,83.50654890802117,0.9891461559735399,2.998821196556188,0.4663752706844472,12.394760873583058,7
14.915901692791877,0.6678975423197969,0.7355679175997099,4.213073730406093,0.09584654599195068,6.244320824002902,42.7556791759971,1.0029556791759973,2.9793184988803483,0.6922160412001451,10.906815011196517,7
6.863872407527719,0.3128942354686416,0.2565069947158697,2.7289423546864158,0.0380479015852391,28.674650264206516,133.66267486789675,0.9900710576453136,3.212774481505544,0.43397202113652134,12.526547275424461,7
6.54664694463487,0.1830418579781428,0.2782215648211624,1.3252684559861028,0.03394071882737208,54.64431296423247,108.29640586313961,0.9894060059166095,3.0154131048832595,0.5235568703576753,11.971137407153506,7
6.204059619915611,0.16959403800843886,0.36652235746835427,1.151014904978903,0.044959403800843886,67.0,150.97970190042193,0.9911408658551899,3.3359403800843888,0.661420866970464,11.151014904978902,7
6.70138424562726,0.29467855807885224,0.25316518024014345,1.7,0.033683481975985655,36.68348197598565,136.0,0.9923671609078567,3.288537318031305,0.5031651802401435,10.673392790394262,7
5.869948271595197,0.2580310370428817,0.2860103456809606,1.4101896708176107,0.030998275719839905,35.79965514396798,95.20034485603202,0.9889160448312841,3.0940241399222415,0.6139551687158376,12.8899827571984,7
7.36047750393593,0.15766574724484955,0.3794606677162478,4.765870826773451,0.04068258346453098,36.0,137.39522496064072,0.9945599828771533,3.358682583464531,0.5481432511807788,10.563483307093806,7
6.313397428426247,0.2613397428426246,0.2590717942740997,1.7175127995934893,0.02886602571573754,35.453589713704986,105.45358971370499,0.9912884499941724,3.3022679485685247,0.4830910228019736,11.145358971370499,7
6.60639205323121,0.3801515234466235,0.2981581457539489,1.4,0.03223295361225485,21.6879735107707,122.2481059569172,0.9895271732433509,3.174962119138344,0.5019176159693629,12.200757617233117,7
7.6,0.39,0.32,3.6,0.035,22.0,93.0,0.99144,3.08,0.6,12.5,7
5.85419530522707,0.40364511736932324,0.179906770994954,1.70093229005046,0.0364766927487385,27.0,87.74766927487384,0.9920570227959535,3.479440625969724,0.455419530522707,10.65605988532799,7
6.446144648901557,0.2477876567788862,0.29365361622253894,13.55094889223964,0.03185587269985749,32.41340405563473,131.31731918887306,0.9949699880435721,3.344134040556347,0.5222123432211138,11.936536162225389,7
7.2,0.23,0.39,2.3,0.033,29.0,102.0,0.9908,3.26,0.54,12.3,7
6.681691919394394,0.2739033188917489,0.3406042569265694,3.1195165944587444,0.03418308080605605,30.597582972293722,95.40241702770628,0.9897741269843815,2.992555916372444,0.551347402519305,12.479274891688117,7
6.608581562871396,0.2547635938118993,0.34871276556929065,8.57854609282151,0.03739491717573913,35.0,125.95709218564302,0.9926898770614848,3.032574468861419,0.4216725783416475,11.625744688614187,7
6.7,0.28,0.34,8.9,0.048,32.0,111.0,0.99455,3.25,0.54,11.0,7
6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,7
8.558383137831159,0.33,0.39416168621688413,2.9459578445778964,0.06547829508795473,9.645957844577897,19.354042155422103,0.9945313022947228,3.328323372433768,0.7441616862168842,12.247829508795473,7
6.918222183051551,0.32,0.24939259389828164,5.1303703050859175,0.032060740610171834,24.408889084742246,120.0,0.9927013036149168,3.1454222535587593,0.6928740786439858,11.33318532881098,7
7.189560686490735,0.1957416224300959,0.31939538215833874,6.216485491925877,0.034104393135092656,17.0,103.10439313509265,0.9929743149770578,3.155741622430096,0.5283514508074122,11.452196567546327,7
6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,7
7.350224498499955,0.22250374164166592,0.3733582776111062,6.204422345513838,0.03316791388055531,44.250374164166594,106.83358277611106,0.9920702843647666,2.9716791388055532,0.3883208611944469,11.666716555222212,7
7.775429491250803,0.58,0.017542949125080247,1.950858982501605,0.07668557631237963,9.737115262475927,18.0,0.996524810302009,3.350171796500321,0.5675429491250802,9.745705087491976,7
7.289845353805977,0.36341531604051236,0.3155692193400854,3.8658468395948766,0.037215390329957306,21.55692193400854,93.0,0.9906247363585757,3.124307806599146,0.5468306320810247,12.898770259392315,7
7.010320424140535,0.26,0.2682563393124284,11.171535269059278,0.04188971875934994,36.79359151718929,184.51602120702677,0.997945339096226,3.4287183034378583,0.5748397879297322,10.176154910313574,7
7.471017097122284,0.19028803201440117,0.30261025827337046,1.671017097122284,0.045216922517988874,51.57965805755432,148.57965805755433,0.9921796580575544,3.2013051291366854,0.45738974172662955,11.036273553956544,7
4.984254771087725,0.4342730896081867,0.21079426686783692,1.888156051204678,0.03552624204818712,32.88156051204678,106.11843948795322,0.9878437439409684,3.2147375795181286,0.7885461792163734,13.786808921684205,7
5.235136965121455,0.31155986426061927,0.23661988313461788,2.848630348785451,0.04682431517439273,15.472945523178177,93.0,0.9923587842412803,3.4628390273289456,0.5862191441943279,10.609485994261096,7
5.846056856065878,0.228815597451551,0.351184402548449,1.7763119490310204,0.038986807541279186,14.0,72.55262389806204,0.9896556552448313,3.1003957737616243,0.43434183643217145,11.913163271356572,7
7.338265901465142,0.25720231149573347,0.2820578032844953,6.843583851312183,0.028102890164224764,14.102890164224764,78.20578032844952,0.9921978844093222,2.9801271640476577,0.39675144269843854,11.61317918064724,7
6.297761139852005,0.27910445594080213,0.3027292079915432,1.5704690599365736,0.03586353960042284,37.70469059936573,83.56823019978857,0.9908650106439535,3.4777398519450307,0.4540938119873147,11.922814359619442,7
6.291751161937396,0.2762001327928453,0.311075049797317,1.6727518259016225,0.04102501659910566,34.0,89.70250165991057,0.9911092291331773,3.3015753817794304,0.5848005311713811,11.029749834008943,7
6.868845307630139,0.23934640771095855,0.3316920820347036,2.8973130516757912,0.03189615102543379,24.207697949132413,120.8961510254338,0.9903848511747279,3.167000733387214,0.4163471410981721,12.410384897456622,7
7.1,0.27,0.24,12.6,0.044,48.0,118.0,0.99726,3.04,0.56,10.0,7
14.490709501415976,0.2461431966737049,0.4761431966737049,2.347858531846975,0.08058576675866348,10.0,23.83571274239225,1.0000417856371198,3.0831429806086197,0.8416428725760775,9.397144709129298,7
8.567810727745714,0.3331662173489221,0.42311350747241555,6.323614855425649,0.024527702891487015,9.316621734892209,87.63324346978442,0.991577572929175,2.9842743330084027,0.38627972482133766,12.62110811565948,7
6.5,0.27886735839850596,0.32,2.0528316040037353,0.039773471679701196,34.52831604003735,90.52831604003735,0.9915620677581797,3.3435841979981324,0.6562257781983193,11.237742218016807,7
7.197651356712614,0.2227070284566971,0.3365883785570871,4.757663534065021,0.03465883785570872,15.352905360728215,126.67058107214564,0.9930705810721456,3.1801174321643693,0.39,11.061186498996099,7
6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,10.96666667,7
6.937575876527743,0.21878793826387105,0.36154542778125803,6.228181907395807,0.02793939691319355,24.18787938263871,97.0,0.9919511513605139,3.359333267909742,0.49845457221874195,12.23757587652774,7
7.139103716054827,0.3715224070986293,0.15135325075433717,1.9864674924566283,0.029338312688584292,27.0,87.03383126885844,0.9903795034818172,3.3081195045260228,0.5839103716054828,12.512038700968084,7
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7
6.437204209359354,0.2922867368226559,0.2671326317734408,2.522509480296989,0.037914694729062365,30.62795790640645,140.0,0.9911190096704404,3.2523225256156127,0.47433684113279573,11.702366325125162,7
7.066738300254195,0.22663622239196743,0.36666845750635485,7.566308498729029,0.049005372519064574,46.00053725190646,128.0,0.9932066738300254,3.1466308498729028,0.4233530325699034,11.316496536896288,7
7.52487606836811,0.16713467869611404,0.40416253561227033,1.8816100031738117,0.046962228553292504,59.87027856916156,173.3243035770961,0.992963906995874,3.253620750238036,0.6372987496032736,11.290805001586905,7
6.8,0.18,0.28,9.8,0.039,29.0,113.0,0.99406,3.11,0.45,10.9,7
6.5999013190534415,0.35999671063511474,0.2800065787297706,6.099868425404589,0.029001973618931164,11.998684254045891,93.00131574595412,0.9905407105028152,3.190026314919082,0.27004605110839386,12.799407914320652,7
6.841491016667406,0.20434035933330377,0.38263856266678486,8.175048805831375,0.019575526949997785,20.141491016667405,85.71701796666518,0.9916637470640011,3.1829254491666297,0.24546838300013302,13.187763474998892,7
6.808470664941513,0.2579365738905415,0.33201126353559524,1.5058209852072195,0.04640225270711905,35.0,104.4708950739639,0.9927079490392029,3.3,0.5220112635355952,10.941268522189171,7
9.045475491706728,0.45526916640985626,0.5096334311610581,4.174570590048074,0.09896334311610581,3.0,10.0,0.9960142040212091,3.2274570590048075,0.6045475491706728,12.129095098341345,7
7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,7
6.43893253465575,0.246106746534425,0.39745907043840717,10.423772113152214,0.04172953521920357,58.135232390398215,149.0,0.9959260149971827,3.1401637182463715,0.5586476760960178,10.360521739099523,7
7.176832271165499,0.18846040338956874,0.47768322711654987,15.34215445759178,0.0550747664401806,49.53812101687062,133.23020169478437,0.9993350418236497,3.398445647453962,0.41542547797552554,9.284751593251752,7
7.508878708943426,0.2144393544717129,0.32110983861792824,4.793340968292431,0.05542288391867732,39.02219677235856,113.02219677235857,0.993887160229348,3.111331806341514,0.5204439354471713,10.24883289918884,7
6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,7
6.242073360832164,0.3517683047802286,0.32,6.700608978413877,0.04515244299921796,9.0,32.44512108712653,0.9920515858946786,3.2386585469544817,0.4004268517347102,12.264633904395428,7
6.641521486118417,0.15480981423519788,0.5440490711759893,1.463313003536149,0.1224223287833889,58.103803715296046,140.41521486118418,0.9930010307743585,3.1646355975772984,0.39519018576480214,9.310380371529606,7
7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,7
8.08091700900899,0.32572489729730303,0.3479264858858805,9.9302766366367,0.037983478498498154,41.0,163.82569159159175,0.9945460553273273,3.107302766366367,0.3982569159159175,11.744403177177155,7
6.8422511392188,0.10912361744010445,0.3182472348802089,4.021587510468935,0.05349446976041779,58.29889395208356,144.17527651197912,0.994828783347292,3.5254612883229246,0.43474170464062667,9.697970070364489,7
6.438371533025449,0.2531091939090276,0.28212833705995183,1.4414559187870346,0.03642566741199036,35.0,104.79272040606483,0.9917907468427152,3.3,0.47212833705995183,11.037816121819448,7
7.3667019336895985,0.16335096684479936,0.2633086464172809,1.6996825967936116,0.04933086464172809,21.332980663104014,105.33403867379198,0.9933538376517612,3.4267654143308763,0.7332345856691236,10.832980663104014,7
10.4,0.44,0.73,6.55,0.074,38.0,76.0,0.999,3.17,0.85,12.0,7
6.7,0.1769228706457286,0.3598462776125629,1.3676914825829143,0.035661542587085426,45.0,124.32308517417086,0.9895892313880628,3.2069228706457285,0.45923138806281427,12.467691482582914,7
7.221871955300563,0.4597714219752243,0.16095764320146114,2.082916260706742,0.05619586175052807,36.17083739293258,53.0,0.9942623724424524,3.316833495717303,0.8636453258834274,11.931665042826967,7
8.625695151638746,0.31174304848361256,0.40697219393445017,2.7825695151638743,0.10812847575819373,7.174304848361254,16.174304848361253,0.9963456797210662,3.313486096967225,0.7882569515163875,11.660556121310997,7
6.482196006690495,0.22771506376745215,0.31940653355634985,2.223738657746007,0.028474773154920134,36.059346644365014,92.0,0.9906781016307763,3.27,0.586439201338099,11.953411979928516,7
6.0,0.30467887056146004,0.27,2.3,0.042532112943854,19.266056471926998,119.20183058421901,0.9895146788705614,3.3173394352807297,0.41,12.7,7
8.188404624949968,0.2902415703135423,0.32917866093395604,9.08985404683122,0.036004831406270844,27.990337187458305,117.99033718745831,0.9952980674374916,2.9624157031354232,0.40024157031354235,10.895651734356239,7
11.000808811317297,0.5250242643395189,0.6750566167922107,3.4016176226345936,0.11551374979239404,6.0,15.0,0.997850889692449,3.049935295094616,0.7451374979239405,11.8,7
6.785648914293762,0.2029617371299813,0.297221302847486,1.2435108570623834,0.027861065142374297,32.28702171412477,111.85648914293762,0.9906532070858471,3.124168045728771,0.4543053257118715,11.172213028474859,7
6.5638719922212045,0.2191474288492427,0.34468205692060583,11.829769146190912,0.041617051423015146,44.23410284603029,125.14884573095456,0.9963260105045066,3.0387140588653048,0.5670230853809087,9.844653719286368,7
6.5848542829017624,0.14423314735717896,0.26363114538841315,1.8846629471435787,0.041271857564735524,21.15145717098237,130.84854282901762,0.9912596511650761,3.2,0.4515145717098237,11.321165736785893,7
6.709772414303537,0.27376766285793497,0.2709772414303537,4.988814557061666,0.04103257471434512,27.344191571448373,124.34419157144838,0.9904858634485821,3.261302988573805,0.47279042142758126,12.6,7
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7
6.708123874619878,0.1701561294235584,0.34474993569256446,4.86186840848786,0.051768722669339906,53.26250321537177,143.26250321537177,0.9926508098151646,3.1406879983826252,0.5229372910008346,11.013125160768588,7
9.150374455693182,0.43743634253215913,0.4949475762029546,4.300449346831818,0.09749475762029546,3.0,10.0,0.9961253969230347,3.2400449346831817,0.6150374455693182,12.150074891138635,7
6.739138240580341,0.21902154398549145,0.270381508079797,3.508123877896262,0.03609784560145086,28.45107719927457,141.45107719927458,0.9935412926391295,3.2721723518839316,0.46174147217410244,10.045107719927458,7
6.815159154513021,0.47121021137174474,0.3209045072921875,4.063693658847657,0.04518090145843749,16.15159154513021,80.8484084548698,0.9899861140815911,3.213324930035677,0.5042294373278645,13.263567609382813,7
6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,7
6.887788205193819,0.3167939487198234,0.3172136153803974,6.375954615398676,0.031240453846013247,37.83969743599117,115.24045384601324,0.992277062333376,3.3663742820592493,0.5679773076993377,12.191984871799558,7
6.3,0.2992865784621574,0.29,2.185610584541112,0.04721523630837314,32.92865784621574,141.85731569243148,0.9895557194707729,3.216432892310787,0.452865784621574,12.892865784621574,7
5.8324673032120575,0.24526902488528365,0.3237847800917731,12.143228298623404,0.04109461950229433,43.18923900458866,126.71614149311702,0.995406530324038,3.200667954288759,0.5356771701376596,10.314842447935106,7
8.421178555306232,0.3594107223468837,0.4278821444693767,2.3,0.0655414266367479,12.0,19.0,0.9952543287584478,3.1636464334081302,0.7888214446937675,11.327071331837395,7
5.85220050205717,0.24044010041143402,0.2650440100411434,1.551320301234302,0.02697359397531396,12.50440100411434,76.0,0.9898947187950627,3.2298239598354264,0.4406161405760076,11.757481706994378,7
6.1,0.22,0.4,1.85,0.031,25.0,111.0,0.98966,3.03,0.3,11.8,7
5.7112237059152475,0.18222447411830495,0.29666328882254256,10.277856594140673,0.029112237059152477,28.111223705915247,130.88877629408475,0.9953510615693972,3.447734991752206,0.42222447411830494,10.766632888225427,7
6.425499119951182,0.23,0.26627495599755907,3.2745008800488185,0.0362483362668294,61.43791593329265,150.2483362668294,0.9913111751320073,3.1873835386780573,0.5262749559975591,11.3,7
6.192411940934832,0.3092332221396431,0.2723083055349108,2.2309102730294796,0.017231627748875093,45.230830553491074,103.07667778603569,0.9892415654435361,3.3538338893017845,0.5461501667905354,12.738498332094647,7
9.9,0.4191271358333978,0.45296753226858655,1.845635679166989,0.07144138752316069,30.615960356481125,48.92019821759438,0.9968905734787964,3.2331172249536784,0.7969576213888674,10.984039643518877,7
6.617934376285673,0.20820656237143279,0.3374347501028538,1.6384787484571934,0.03712826249485731,40.0,117.56413124742866,0.9918994108818397,3.2982065623714325,0.7130648760799646,10.79750186908591,7
6.454664654484207,0.3855339118357905,0.3103334590947371,8.954664654484207,0.04103334590947371,18.19333081810526,105.80666918189475,0.9922458598252464,3.233600603654738,0.33773323272421035,12.43600603654738,7
7.4494414731123975,0.22570956601844655,0.3290111705377521,2.1175424816945476,0.034802234107550414,39.0988829462248,138.0,0.9910197765892449,3.1709888294622477,0.44,11.808771240847273,7
